Male,People 's Republic of China,28,Employed full-time,,,Yes,,Programmer,Perfectly,Employed by a company that performs advanced analytics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Bachelor's degree,Computer Science,3 to 5 years,"Programmer,Software Developer/Software Engineer","Online courses (coursera, udemy, edx, etc.)",40,30,0,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,Vietnam,21,"Not employed, but looking for work",,,,,,,,Python,Deep learning,Python,Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),"Arxiv,Blogs,College/University,Newsletters,Online courses,Textbook,YouTube Videos",Very useful,Very useful,Not Useful,,,,,Somewhat useful,,,Very useful,,,,Very useful,,,Very useful,"FastML Blog,O'Reilly Data Newsletter,R Bloggers Blog Aggregator",< 1 year,Necessary,Necessary,Necessary,,Nice to have,Necessary,Necessary,Nice to have,Nice to have,Necessary,,,,"Coursera,DataCamp,edX","Basic laptop (Macbook),Laptop + Cloud service (AWS, Azure, GCE ...)",2 - 10 hours,Online Courses and Certifications,No,Bachelor's degree,Computer Science,Less than a year,"DBA/Database Engineer,Programmer,Software Developer/Software Engineer","Online courses (coursera, udemy, edx, etc.)",40,50,0,10,0,0,"Recommendation Engines,Supervised Machine Learning (Tabular Data)","Bayesian Techniques,Decision Trees - Gradient Boosted Machines,Support Vector Machines (SVMs)",High school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Company's Web site/job listing page,1-2,,,,,,,,,,,,,,,,
Male,Taiwan,23,"Not employed, and not looking for work",Yes,"Yes, I'm focused on learning mostly data science skills",,,,,,Jupyter notebooks,Deep learning,Python,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),Google Search,Government website,University/Non-profit research group websites","Arxiv,Blogs,College/University,Conferences,Friends network,Kaggle,Personal Projects,Stack Overflow Q&A",Very useful,Very useful,Very useful,,Very useful,Very useful,Very useful,,,,,Very useful,,Somewhat useful,,,,,Other (Separate different answers with semicolon),1-2 years,Nice to have,Necessary,Nice to have,Nice to have,Necessary,Necessary,Nice to have,Nice to have,Unnecessary,Nice to have,Necessary,,,,"Basic laptop (Macbook),GPU accelerated Workstation,Laptop + Cloud service (AWS, Azure, GCE ...),Workstation + Cloud service",11 - 39 hours,Github Portfolio,Yes,Bachelor's degree,Computer Science,,"Computer Scientist,Data Analyst,Data Miner,Data Scientist,Engineer,Machine Learning Engineer,Programmer,Researcher,Software Developer/Software Engineer,Statistician",University courses,NA,NA,NA,NA,NA,NA,"Adversarial Learning,Computer Vision,Natural Language Processing,Recommendation Engines,Reinforcement learning,Supervised Machine Learning (Tabular Data),Unsupervised Learning","Bayesian Techniques,Ensemble Methods,Logistic Regression,Neural Networks - CNNs,Neural Networks - GANs,Neural Networks - RNNs",A bachelor's degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Meeting with recruiters who've contacted you directly,3-5,Very Important,Very Important,Very Important,Very Important,Somewhat important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Somewhat important,Somewhat important,Very Important,Somewhat important,Very Important
Male,Ukraine,51,Employed full-time,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,India,31,Employed full-time,,,Yes,,Engineer,Fine,Employed by company that makes advanced analytic software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Bachelor's degree,Electrical Engineering,6 to 10 years,Software Developer/Software Engineer,"Online courses (coursera, udemy, edx, etc.)",25,60,15,0,0,0,Supervised Machine Learning (Tabular Data),"Gradient Boosting,Logistic Regression,Support Vector Machines (SVMs)",A bachelor's degree,Technology,"1,000 to 4,999 employees",Increased slightly,3-5 years,An external recruiter or headhunter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,India,21,"Not employed, and not looking for work",Yes,"Yes, but data science is a small part of what I'm focused on learning",,,,,,Spark / MLlib,Deep learning,Python,Google Search,Friends network,,,,,,Somewhat useful,,,,,,,,,,,,,Other (Separate different answers with semicolon),< 1 year,Nice to have,Necessary,Nice to have,Nice to have,Necessary,Nice to have,Nice to have,Nice to have,Nice to have,Nice to have,,,,,Gaming Laptop (Laptop + CUDA capable GPU),0 - 1 hour,Master's degree,Sort of (Explain more),Bachelor's degree,Computer Science,,Researcher,"Online courses (coursera, udemy, edx, etc.)",NA,NA,NA,NA,NA,NA,"Computer Vision,Supervised Machine Learning (Tabular Data)","Bayesian Techniques,Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Logistic Regression,Support Vector Machines (SVMs)",A master's degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Career fair or on-campus recruiting event,0,,,,,,,,,,,,,,,,
Male,Russia,49,Employed full-time,,,No,Yes,Scientist/Researcher,Fine,Employed by college or university,R,Text Mining,R,Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),"College/University,Kaggle,Personal Projects,Stack Overflow Q&A,Textbook,YouTube Videos",,,Not Useful,,,,Somewhat useful,,,,,Very useful,,Very useful,Somewhat useful,,,Very useful,"No Free Hunch Blog,R Bloggers Blog Aggregator,Talking Machines Podcast",< 1 year,Necessary,Nice to have,Necessary,Nice to have,Necessary,Necessary,Nice to have,Nice to have,Nice to have,Necessary,,,,,Basic laptop (Macbook),2 - 10 hours,Kaggle Competitions,Yes,Doctoral degree,,Less than a year,"Business Analyst,Data Analyst,Predictive Modeler,Researcher,Statistician",Self-taught,100,0,0,0,0,0,Survival Analysis,"Bayesian Techniques,Logistic Regression",A doctoral degree,Academic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Searching general-purpose job board,1-2,Very Important,Very Important,Somewhat important,Very Important,Not important,Somewhat important,Somewhat important,Not important,Very Important,Somewhat important,Somewhat important,Very Important,Somewhat important,Somewhat important,Very Important,Very Important
Male,India,18,"Not employed, and not looking for work",Yes,"Yes, but data science is a small part of what I'm focused on learning",,,,,,TensorFlow,Deep learning,C/C++/C#,GitHub,"Online courses,YouTube Videos",,,,,,,,,,,Very useful,,,,,,,Very useful,"Data Machina Newsletter,KDnuggets Blog,The Data Skeptic Podcast",< 1 year,Necessary,Nice to have,Nice to have,Nice to have,Nice to have,Nice to have,Nice to have,Nice to have,Nice to have,Nice to have,,,,Udacity,Basic laptop (Macbook),2 - 10 hours,Kaggle Competitions,Sort of (Explain more),I did not complete any formal education past high school,,,I haven't started working yet,"Online courses (coursera, udemy, edx, etc.)",NA,NA,NA,NA,NA,NA,Computer Vision,Decision Trees - Gradient Boosted Machines,"Some college/university study, no bachelor's degree",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tech-specific job board,,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important
Male,India,25,Employed full-time,,,No,Yes,Software Developer/Software Engineer,Perfectly,Employed by professional services/consulting firm,R,Cluster Analysis,R,Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),"Friends network,Non-Kaggle online communities,Stack Overflow Q&A,YouTube Videos",,,,,,Somewhat useful,,,Very useful,,,,,Somewhat useful,,,,Very useful,"No Free Hunch Blog,O'Reilly Data Newsletter,R Bloggers Blog Aggregator",< 1 year,Nice to have,Nice to have,Nice to have,Nice to have,Nice to have,Necessary,Nice to have,Nice to have,Nice to have,Necessary,,,,,Basic laptop (Macbook),2 - 10 hours,Experience from work in a company related to ML,Sort of (Explain more),Bachelor's degree,Other,Less than a year,Software Developer/Software Engineer,"Online courses (coursera, udemy, edx, etc.)",50,50,0,0,0,0,"Outlier detection (e.g. Fraud detection),Time Series",,High school,Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Searching general-purpose job board,0,Very Important,Very Important,Very Important,Somewhat important,Somewhat important,Very Important,Somewhat important,Very Important,Very Important,Very Important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Very Important,Very Important
Male,Italy,36,"Independent contractor, freelancer, or self-employed",,,Yes,,Other,Fine,Self-employed,R,Random Forests,R,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),I collect my own data (e.g. web-scraping)",Personal Projects,,,,,,,,,,,,Very useful,,,,,,,Other (Separate different answers with semicolon),,,,,,,,,,,,,,,,,,,Yes,Master's degree,A social science,More than 10 years,"Business Analyst,Data Analyst,Data Miner,Predictive Modeler,Statistician",University courses,30,0,40,30,0,0,Time Series,Logistic Regression,A master's degree,Mix of fields,,,,,Very important,Analyze and understand data to influence product or business decisions,Laptop or Workstation and private datacenters,Relational data,Sometimes,10GB,Other,"IBM SPSS Statistics,Tableau",,,,,,,,,,,,Most of the time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Often,,,,,,,"Data Visualization,Logistic Regression,Segmentation,Time Series Analysis",,,,,,,Often,,,,,,,,,Sometimes,,,,,,,,,,Most of the time,,,,Often,,,,20,10,15,20,35,0,Enough to explain the algorithm to someone non-technical,"Did not instrument data useful for scientific analysis and decision-making,Dirty data,Need to coordinate with IT,Privacy issues,The lack of a clear question to be answering or a clear direction to go in with the available data",,,Often,,Often,,,,,,,,,,Often,,Often,,,Often,,,76-99% of projects,More external than internal,Business Department,,,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG)","Commercial Data Platform,Share Drive/SharePoint",,Generic cloud file sharing software (Dropbox/Box/etc.),Sometimes,,,Has stayed about the same (has not increased or decreased more than 5%),9,,,,,,,,,,,,,,,,,,
Male,Vietnam,23,Employed full-time,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Female,India,23,Employed full-time,,,Yes,,Machine Learning Engineer,Fine,Employed by a company that doesn't perform advanced analytics,TensorFlow,Deep learning,Python,Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),"Kaggle,Non-Kaggle online communities,Online courses,Stack Overflow Q&A,Tutoring/mentoring",,,,,,,Somewhat useful,,Very useful,,Very useful,,,Somewhat useful,,,Somewhat useful,,"KDnuggets Blog,Siraj Raval YouTube Channel",,,,,,,,,,,,,,,,,,,Yes,Bachelor's degree,Computer Science,1 to 2 years,Researcher,"Online courses (coursera, udemy, edx, etc.)",20,40,30,0,10,0,"Recommendation Engines,Reinforcement learning,Supervised Machine Learning (Tabular Data),Unsupervised Learning","Decision Trees - Random Forests,Logistic Regression,Neural Networks - CNNs,Support Vector Machines (SVMs)",A bachelor's degree,Technology,"10,000 or more employees",Increased slightly,Don't know,"A friend, family member, or former colleague told me",Important,Build prototypes to explore applying machine learning to new areas,Laptop or Workstation and local IT supported servers,Text data,Most of the time,100MB,"Decision Trees,Ensemble Methods,Neural Networks,Random Forests,Regression/Logistic Regression","Java,Jupyter notebooks,Python",,,,,,,,,,,,,,,Often,,Sometimes,,,,,,,,,,,,,,Most of the time,,,,,,,,,,,,,,,,,,,,,"Association Rules,Bayesian Techniques,Collaborative Filtering,Data Visualization,Decision Trees,Logistic Regression,Natural Language Processing,Neural Networks,Prescriptive Modeling,Random Forests,Recommender Systems",,Sometimes,Sometimes,,Rarely,,Most of the time,Most of the time,,,,,,,,Most of the time,,,Often,Often,,Often,Most of the time,Often,,,,,,,,,,25,30,15,30,0,0,Enough to run the code / standard library,"Did not instrument data useful for scientific analysis and decision-making,Dirty data,Explaining data science to others,Limitations in the state of the art in machine learning,Team using multiple ad-hoc development environments such as Python/R/Java/etc.",,,Often,,Most of the time,Sometimes,,,,,,Often,,,,,,,Often,,,,100% of projects,Entirely internal,Other,,Small Data problem and data not being mapped properly in repositories.,"Document-oriented (e.g. MongoDB/Elasticsearch),Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Graph (e.g. GraphBase/Neo4j),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)","Company Developed Platform,Email",,Git,Rarely,8800,USD,I was not employed 3 years ago,7,,,,,,,,,,,,,,,,,,
Male,Israel,34,Employed full-time,,,Yes,,Data Scientist,Fine,Employed by government,Google Cloud Compute,Time Series Analysis,Python,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),Government website,University/Non-profit research group websites","Arxiv,Friends network,Kaggle,Newsletters,Non-Kaggle online communities,Podcasts,Stack Overflow Q&A,YouTube Videos",Somewhat useful,,,,,Very useful,Very useful,Somewhat useful,Very useful,,,,Somewhat useful,Very useful,,,,Somewhat useful,"FastML Blog,KDnuggets Blog,No Free Hunch Blog",,,,,,,,,,,,,,,,,,,,Master's degree,Computer Science,3 to 5 years,"Data Scientist,Engineer,Programmer",Self-taught,25,15,40,10,10,0,"Natural Language Processing,Outlier detection (e.g. Fraud detection),Reinforcement learning,Supervised Machine Learning (Tabular Data),Time Series","Bayesian Techniques,Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Ensemble Methods,Gradient Boosting,Logistic Regression,Neural Networks - CNNs,Neural Networks - GANs,Neural Networks - RNNs,Support Vector Machines (SVMs)",,Military/Security,I prefer not to answer,Increased slightly,Don't know,Some other way,Somewhat important,Research that advances the state of the art of machine learning,"GPU accelerated Workstation,Traditional Workstation","Text data,Relational data",Sometimes,100GB,"Bayesian Techniques,CNNs,Decision Trees,Ensemble Methods,Gradient Boosted Machines,Neural Networks,Random Forests,Regression/Logistic Regression,RNNs,SVMs,Other",Python,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Most of the time,,,,,,,,,,,,,,,,,,,,,"A/B Testing,CNNs,Collaborative Filtering,Cross-Validation,Data Visualization,Decision Trees,Ensemble Methods,GANs,Gradient Boosted Machines,kNN and Other Clustering,Logistic Regression,Natural Language Processing,Neural Networks,PCA and Dimensionality Reduction,Random Forests,Recommender Systems,RNNs,Segmentation,SVMs,Text Analytics,Time Series Analysis",Sometimes,,,Sometimes,Sometimes,Often,Sometimes,Sometimes,Most of the time,,Rarely,Often,,Sometimes,,Sometimes,,,Often,Sometimes,Often,,Sometimes,Sometimes,Sometimes,Sometimes,,Rarely,Often,Often,,,,20,25,15,10,30,0,Enough to refine and innovate on the algorithm,"Company politics / Lack of management/financial support for a data science team,Lack of significant domain expert input,Privacy issues,The lack of a clear question to be answering or a clear direction to go in with the available data,Unavailability of/difficult access to data",Sometimes,,,,,,,,,,Sometimes,,,,,,Sometimes,,,Sometimes,Sometimes,,26-50% of projects,More internal than external,Standalone Team,,,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Graph (e.g. GraphBase/Neo4j),Key-value store (e.g. Redis/Riak),Other tabular (e.g. Cassandra/BigTable/BigQuery/Redshift),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)",Commercial Data Platform,,Git,Sometimes,225000,,Has increased 20% or more,I prefer not to share,,,,,,,,,,,,,,,,,,
Male,Turkey,38,Employed full-time,,,Yes,,Data Analyst,Fine,Employed by professional services/consulting firm,Amazon Web services,Deep learning,SQL,I collect my own data (e.g. web-scraping),"Newsletters,YouTube Videos",,,,,,,,Very useful,,,,,,,,,,Very useful,KDnuggets Blog,,,,,,,,,,,,,,,,,,,Yes,Master's degree,Computer Science,More than 10 years,"Business Analyst,Computer Scientist,Data Analyst,Data Miner,Engineer",University courses,20,20,50,10,0,0,"Recommendation Engines,Supervised Machine Learning (Tabular Data),Unsupervised Learning","Bayesian Techniques,Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Logistic Regression",A master's degree,Other,Fewer than 10 employees,Stayed the same,6-10 years,Some other way,Important,Build and/or run a machine learning service that operationally improves your product or workflows,"Basic laptop (Macbook),Laptop + Cloud service (AWS, Azure, GCE ...),Laptop or Workstation and private datacenters,Workstation + Cloud service","Text data,Relational data",Most of the time,10GB,"Bayesian Techniques,Decision Trees,Random Forests,Regression/Logistic Regression","Amazon Web services,IBM SPSS Modeler,IBM Watson / Waton Analytics,KNIME (free version),Microsoft Excel Data Mining,Microsoft SQL Server Data Mining,NoSQL,RapidMiner (commercial version),SAS Base,SQL",,,,,,,,,,,Sometimes,,Sometimes,,,,,,Often,,,,Often,,Sometimes,,,,,,,,,,,,,,,,,Most of the time,,,,,,,,,,"A/B Testing,Decision Trees,Logistic Regression,Naive Bayes,Segmentation",Often,,,,,,,Often,,,,,,,,Sometimes,,Rarely,,,,,,,,Sometimes,,,,,,,,80,10,5,5,0,0,Enough to explain the algorithm to someone non-technical,"Company politics / Lack of management/financial support for a data science team,Data Science results not used by business decision makers,Dirty data,Explaining data science to others,Lack of data science talent in the organization,Lack of significant domain expert input,Need to coordinate with IT,Privacy issues,The lack of a clear question to be answering or a clear direction to go in with the available data",Often,Most of the time,,,Often,Rarely,,,Rarely,,Sometimes,,,,Sometimes,,Often,,,Often,,,Less than 10% of projects,More internal than external,,,,Row-oriented relational (e.g. MySQL/Microsoft SQL Server),Share Drive/SharePoint,,Git,Sometimes,,,Has increased between 6% and 19%,8,,,,,,,,,,,,,,,,,,
Female,India,35,Employed full-time,,,No,Yes,Software Developer/Software Engineer,Perfectly,Employed by professional services/consulting firm,TensorFlow,Time Series Analysis,Scala,University/Non-profit research group websites,"Company internal community,Kaggle,Online courses",,,,Somewhat useful,,,Very useful,,,,Very useful,,,,,,,,KDnuggets Blog,< 1 year,Nice to have,Nice to have,Nice to have,Necessary,Necessary,Nice to have,Nice to have,Unnecessary,Unnecessary,Nice to have,,,,,"Laptop + Cloud service (AWS, Azure, GCE ...)",2 - 10 hours,Experience from work in a company related to ML,No,Master's degree,"Information technology, networking, or system administration",Less than a year,"Data Analyst,Engineer,Programmer,Software Developer/Software Engineer","Online courses (coursera, udemy, edx, etc.)",30,50,10,0,0,10,Unsupervised Learning,"Bayesian Techniques,Decision Trees - Random Forests,Logistic Regression",A bachelor's degree,Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tech-specific job board,1-2,Somewhat important,Very Important,Very Important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Very Important,Somewhat important,Very Important,Somewhat important,Somewhat important,Somewhat important,Very Important
A different identity,India,35,Employed full-time,,,Yes,,Machine Learning Engineer,Fine,Employed by professional services/consulting firm,TensorFlow,Deep learning,Python,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),GitHub","Blogs,College/University,Company internal community,Friends network,Kaggle,Newsletters,Official documentation,Online courses,Personal Projects,Stack Overflow Q&A,Textbook,Tutoring/mentoring,YouTube Videos",,Very useful,Very useful,Very useful,,Very useful,Very useful,Very useful,,Very useful,Very useful,Somewhat useful,,Very useful,Somewhat useful,,Very useful,Very useful,"Becoming a Data Scientist Podcast,FastML Blog,Siraj Raval YouTube Channel",,,,,,,,,,,,,,,,,,,Yes,Master's degree,Computer Science,Less than a year,"Engineer,Machine Learning Engineer,Programmer,Researcher,Software Developer/Software Engineer","Online courses (coursera, udemy, edx, etc.)",30,50,0,0,20,0,"Natural Language Processing,Outlier detection (e.g. Fraud detection),Supervised Machine Learning (Tabular Data),Survival Analysis,Unsupervised Learning","Bayesian Techniques,Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Ensemble Methods,Gradient Boosting,Logistic Regression,Neural Networks - CNNs,Support Vector Machines (SVMs)",A master's degree,CRM/Marketing,500 to 999 employees,Increased significantly,1-2 years,"A friend, family member, or former colleague told me",Very important,Build and/or run a machine learning service that operationally improves your product or workflows,"Laptop + Cloud service (AWS, Azure, GCE ...),Laptop or Workstation and local IT supported servers","Image data,Text data,Relational data",Most of the time,10GB,"Bayesian Techniques,CNNs,Decision Trees,Ensemble Methods,Gradient Boosted Machines,Neural Networks,Random Forests,Regression/Logistic Regression,SVMs","Java,Jupyter notebooks,MATLAB/Octave,Python,SQL,TensorFlow",,,,,,,,,,,,,,,Most of the time,,Most of the time,,,,Most of the time,,,,,,,,,,Most of the time,,,,,,,,,,,Sometimes,,,,Most of the time,,,,,,"Association Rules,Bayesian Techniques,CNNs,Cross-Validation,Data Visualization,Decision Trees,Ensemble Methods,kNN and Other Clustering,Naive Bayes,Neural Networks,PCA and Dimensionality Reduction,Random Forests,RNNs,Segmentation,SVMs,Text Analytics",,Often,Often,Often,,Most of the time,Most of the time,Often,Often,,,,,Most of the time,,,,Often,,Most of the time,Often,,Often,,Often,Often,,Often,Often,,,,,30,40,15,15,0,0,Enough to code it from scratch and it will run blazingly fast and be super efficient,"Inability to integrate findings into organization's decision-making process,Lack of data science talent in the organization,Lack of significant domain expert input,Organization is small and cannot afford a data science team",,,,,,,,Sometimes,Sometimes,,Sometimes,,,,,Sometimes,,,,,,,10-25% of projects,Entirely internal,IT Department,,Cleaning data,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG)",I don't typically share data,,"Git,Subversion",Rarely,,INR,Has increased between 6% and 19%,I prefer not to share,,,,,,,,,,,,,,,,,,
