Male,Belgium,41,Employed full-time,,,Yes,,Data Scientist,Fine,Employed by professional services/consulting firm,Python,Neural Nets,Python,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),Google Search","Blogs,Company internal community,Kaggle,Online courses,Stack Overflow Q&A,YouTube Videos",,Very useful,,Very useful,,,Very useful,,,,Very useful,,,Very useful,,,,Very useful,"Becoming a Data Scientist Podcast,Linear Digressions Podcast",,,,,,,,,,,,,,,,,,,,Doctoral degree,Physics,More than 10 years,"Data Analyst,Data Scientist,Researcher",Self-taught,30,50,20,0,0,0,"Supervised Machine Learning (Tabular Data),Time Series","Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Logistic Regression","Some college/university study, no bachelor's degree",Retail,"10,000 or more employees",Stayed the same,3-5 years,A general-purpose job board,Very important,Analyze and understand data to influence product or business decisions,Laptop or Workstation and private datacenters,Relational data,Most of the time,1GB,"Decision Trees,Random Forests,Regression/Logistic Regression","MATLAB/Octave,Python,R,SAS Base",,,,,,,,,,,,,,,,,,,,,Rarely,,,,,,,,,,Sometimes,,Sometimes,,,,,Most of the time,,,,,,,,,,,,,,"A/B Testing,Cross-Validation,Logistic Regression,Time Series Analysis",Often,,,,,Often,,,,,,,,,,Often,,,,,,,,,,,,,,Often,,,,30,15,25,15,15,0,Enough to explain the algorithm to someone non-technical,"Dirty data,Limitations of tools",,,,,Sometimes,,,,,,,,Sometimes,,,,,,,,,,100% of projects,Entirely internal,Standalone Team,,joining datasets,Row-oriented relational (e.g. MySQL/Microsoft SQL Server),Other,,Git,Never,,,,7,,,,,,,,,,,,,,,,,,
Female,United States,25,Employed part-time,,,No,Yes,Other,Poorly,Employed by non-profit or NGO,Python,Regression,Other,University/Non-profit research group websites,"College/University,Online courses",,,Somewhat useful,,,,,,,,Very useful,,,,,,,,,1-2 years,Nice to have,Necessary,Nice to have,Unnecessary,Nice to have,Nice to have,Nice to have,Nice to have,Necessary,Unnecessary,,,,DataCamp,Gaming Laptop (Laptop + CUDA capable GPU),0 - 1 hour,Online Courses and Certifications,Sort of (Explain more),Some college/university study without earning a bachelor's degree,Other,Less than a year,I haven't started working yet,University courses,50,40,0,10,0,0,Unsupervised Learning,Other (please specify; separate by semi-colon),High school,Non-profit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tech-specific job board,1-2,Somewhat important,Somewhat important,Very Important,Very Important,Somewhat important,Very Important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Very Important,Somewhat important,Not important,Somewhat important,Very Important,Somewhat important
Male,Russia,35,Employed full-time,,,No,Yes,Other,Fine,Employed by professional services/consulting firm,Jupyter notebooks,Time Series Analysis,Python,Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),Online courses,,,,,,,,,,,Somewhat useful,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Bachelor's degree,Mathematics or statistics,Less than a year,Engineer,"Online courses (coursera, udemy, edx, etc.)",0,100,0,0,0,0,Other (please specify; separate by semi-colon),Other (please specify; separate by semi-colon),A bachelor's degree,Financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Female,Spain,37,I prefer not to say,Yes,"Yes, I'm focused on learning mostly data science skills",,,,,,QlikView,Time Series Analysis,R,I collect my own data (e.g. web-scraping),"Kaggle,Non-Kaggle online communities,Stack Overflow Q&A",,,,,,,Somewhat useful,,Somewhat useful,,,,,Very useful,,,,,Other (Separate different answers with semicolon),1-2 years,Necessary,Nice to have,Necessary,Necessary,Necessary,Necessary,Necessary,Nice to have,Nice to have,Necessary,,,,,Basic laptop (Macbook),2 - 10 hours,,No,Bachelor's degree,Mathematics or statistics,,"Business Analyst,Data Analyst,Programmer,Statistician","Online courses (coursera, udemy, edx, etc.)",NA,NA,NA,NA,NA,NA,Supervised Machine Learning (Tabular Data),Logistic Regression,Primary/elementary school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Company's Web site/job listing page,0,Very Important,Somewhat important,Very Important,Very Important,Somewhat important,Somewhat important,Very Important,Very Important,Very Important,Somewhat important,Somewhat important,Very Important,Very Important,Somewhat important,Somewhat important,Somewhat important
Male,Canada,27,Employed full-time,,,Yes,,Researcher,Fine,Employed by a company that performs advanced analytics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Master's degree,Electrical Engineering,3 to 5 years,"Data Scientist,Researcher","Online courses (coursera, udemy, edx, etc.)",20,30,30,0,20,0,"Survival Analysis,Time Series,Unsupervised Learning","Decision Trees - Random Forests,Ensemble Methods,Hidden Markov Models HMMs,Logistic Regression,Neural Networks - CNNs,Support Vector Machines (SVMs)",A doctoral degree,Hospitality/Entertainment/Sports,20 to 99 employees,Stayed the same,3-5 years,An external recruiter or headhunter,Important,Analyze and understand data to influence product or business decisions,Laptop or Workstation and private datacenters,"Video data,Relational data",Sometimes,100GB,"Bayesian Techniques,Neural Networks",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,United Kingdom,61,Employed full-time,,,Yes,,Engineer,Fine,Employed by a company that performs advanced analytics,,Deep learning,Python,,"Kaggle,Online courses,YouTube Videos",,,,,,,Very useful,,,,Very useful,,,,,,,Somewhat useful,,,,,,,,,,,,,,,,,,,,Sort of (Explain more),Some college/university study without earning a bachelor's degree,Computer Science,Less than a year,"Engineer,Programmer,Researcher,Statistician,Other","Online courses (coursera, udemy, edx, etc.)",10,70,0,0,20,0,,"Bayesian Techniques,Evolutionary Approaches",A bachelor's degree,Military/Security,"10,000 or more employees",Decreased slightly,6-10 years,A tech-specific job board,Somewhat important,Analyze and understand data to influence product or business decisions,Traditional Workstation,Relational data,,,,"Java,Python,R",,,,,,,,,,,,,,,Rarely,,,,,,,,,,,,,,,,Rarely,,Rarely,,,,,,,,,,,,,,,,,,,"Bayesian Techniques,Evolutionary Approaches,Simulation",,,Sometimes,,,,,,,Sometimes,,,,,,,,,,,,,,,,,Sometimes,,,,,,,10,80,0,10,0,0,Enough to tune the parameters properly,Unavailability of/difficult access to data,,,,,,,,,,,,,,,,,,,,,Sometimes,,Less than 10% of projects,More external than internal,Standalone Team,,,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG)","Email,Share Drive/SharePoint",,,Rarely,,,,7,,,,,,,,,,,,,,,,,,
Male,United States,29,Employed full-time,,,Yes,,Data Analyst,Fine,Employed by a company that performs advanced analytics,Spark / MLlib,"Ensemble Methods (e.g. boosting, bagging)",R,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),Google Search,University/Non-profit research group websites","Blogs,Kaggle,Personal Projects,Stack Overflow Q&A",,Somewhat useful,,,,,Somewhat useful,,,,,Not Useful,,Somewhat useful,,,,,"KDnuggets Blog,R Bloggers Blog Aggregator",,,,,,,,,,,,,,,,,,,Yes,Master's degree,,6 to 10 years,"Data Analyst,Other",Work,33,0,50,10,0,7,"Natural Language Processing,Supervised Machine Learning (Tabular Data),Time Series,Unsupervised Learning","Bayesian Techniques,Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Ensemble Methods,Logistic Regression,Neural Networks - RNNs,Support Vector Machines (SVMs)",A bachelor's degree,Other,"5,000 to 9,999 employees",Stayed the same,3-5 years,A general-purpose job board,Very important,Analyze and understand data to influence product or business decisions,Traditional Workstation,Other,Sometimes,10GB,"Bayesian Techniques,Decision Trees,Ensemble Methods,Regression/Logistic Regression,SVMs","Hadoop/Hive/Pig,Microsoft R Server (Formerly Revolution Analytics),Python,R,SQL,Tableau",,,,,,,,,Most of the time,,,,,,,,,,,,,,,Rarely,,,,,,,Sometimes,,Most of the time,,,,,,,,,Most of the time,,,Sometimes,,,,,,,"Cross-Validation,Data Visualization,Decision Trees,Logistic Regression,Naive Bayes,Prescriptive Modeling,Random Forests,SVMs,Time Series Analysis",,,,,,Sometimes,Most of the time,Sometimes,,,,,,,,Often,,Often,,,,Often,Sometimes,,,,,Sometimes,,Often,,,,17,25,10,15,33,0,Enough to explain the algorithm to someone non-technical,"Company politics / Lack of management/financial support for a data science team,Explaining data science to others,Lack of data science talent in the organization,Other",Often,,,,,Often,,,Most of the time,,,,,,,,,,,,,Most of the time,51-75% of projects,Approximately half internal and half external,IT Department,N/A,,"Other tabular (e.g. Cassandra/BigTable/BigQuery/Redshift),Other",I don't typically share data,,Generic non-cloud file sharing software (Email/Shared Server/etc.),Rarely,"95,000",USD,Has increased 20% or more,5,,,,,,,,,,,,,,,,,,
Male,United States,31,"Independent contractor, freelancer, or self-employed",,,Yes,,Data Scientist,Fine,Employed by a company that performs advanced analytics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bachelor's degree,,6 to 10 years,"Business Analyst,Data Analyst,Data Miner,Data Scientist",Work,45,10,40,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,United States,32,Employed full-time,,,Yes,,Data Scientist,Perfectly,Employed by a company that performs advanced analytics,TensorFlow,Deep learning,Python,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),GitHub,Government website,I collect my own data (e.g. web-scraping),University/Non-profit research group websites","Arxiv,Blogs,Conferences,Official documentation,Online courses,Personal Projects,Stack Overflow Q&A,Textbook,YouTube Videos",Somewhat useful,Very useful,,,Not Useful,,,,,Very useful,Somewhat useful,Somewhat useful,,Somewhat useful,Very useful,,,Very useful,,,,,,,,,,,,,,,,,,,,,Master's degree,Mathematics or statistics,6 to 10 years,"Data Analyst,Data Scientist,Software Developer/Software Engineer",University courses,20,5,30,45,0,0,"Adversarial Learning,Natural Language Processing,Outlier detection (e.g. Fraud detection),Recommendation Engines,Supervised Machine Learning (Tabular Data),Survival Analysis,Time Series,Unsupervised Learning","Bayesian Techniques,Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Ensemble Methods,Gradient Boosting,Hidden Markov Models HMMs,Logistic Regression,Support Vector Machines (SVMs)",A professional degree,Technology,20 to 99 employees,Stayed the same,1-2 years,"A friend, family member, or former colleague told me",Very important,Build prototypes to explore applying machine learning to new areas,"Basic laptop (Macbook),Laptop + Cloud service (AWS, Azure, GCE ...)","Text data,Relational data",Sometimes,100MB,"Decision Trees,Ensemble Methods,Random Forests,Regression/Logistic Regression,SVMs","Amazon Web services,Hadoop/Hive/Pig,Python,Spark / MLlib,Tableau,TensorFlow,Unix shell / awk",,Often,,,,,,,Sometimes,,,,,,,,,,,,,,,,,,,,,,Most of the time,,,,,,,,,,Often,,,,Most of the time,Sometimes,,Sometimes,,,,"A/B Testing,Association Rules,Bayesian Techniques,Collaborative Filtering,Cross-Validation,Data Visualization,Decision Trees,Ensemble Methods,Gradient Boosted Machines,Logistic Regression,Natural Language Processing,PCA and Dimensionality Reduction,Prescriptive Modeling,Random Forests,Recommender Systems,Segmentation,SVMs,Text Analytics,Time Series Analysis",Sometimes,Sometimes,Rarely,,Often,Most of the time,Most of the time,Most of the time,Sometimes,,,Sometimes,,,,Often,,,Sometimes,,Often,Sometimes,Most of the time,Often,,Sometimes,,Often,Sometimes,Sometimes,,,,40,10,5,25,20,0,Enough to explain the algorithm to someone non-technical,"Company politics / Lack of management/financial support for a data science team,Data Science results not used by business decision makers,Difficulties in deployment/scoring,Dirty data,Explaining data science to others,Lack of funds to buy useful datasets from external sources,Lack of significant domain expert input,Maintaining responsible expectations about the potential impact of data science projects,The lack of a clear question to be answering or a clear direction to go in with the available data,Unavailability of/difficult access to data",Sometimes,Often,,Sometimes,Most of the time,Sometimes,,,,Sometimes,Sometimes,,,Often,,,,,,Most of the time,Most of the time,,51-75% of projects,Entirely internal,Other,census; weather,,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)",Company Developed Platform,,Git,Rarely,107000,USD,Has increased between 6% and 19%,9,,,,,,,,,,,,,,,,,,
Male,Turkey,35,Employed full-time,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,Mexico,28,Employed full-time,,,Yes,,Data Scientist,Perfectly,Employed by a company that performs advanced analytics,TensorFlow,Genetic & Evolutionary Algorithms,Python,"GitHub,Google Search","Online courses,Personal Projects,YouTube Videos",,,,,,,,,,,Very useful,Somewhat useful,,,,,,Somewhat useful,,,,,,,,,,,,,,,,,,,,,Bachelor's degree,Mathematics or statistics,3 to 5 years,"Data Analyst,Data Scientist,Programmer",Self-taught,50,10,30,10,0,0,"Computer Vision,Natural Language Processing,Outlier detection (e.g. Fraud detection),Recommendation Engines,Supervised Machine Learning (Tabular Data),Unsupervised Learning","Bayesian Techniques,Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Evolutionary Approaches,Hidden Markov Models HMMs,Logistic Regression,Markov Logic Networks,Neural Networks - CNNs,Neural Networks - RNNs",A master's degree,Internet-based,100 to 499 employees,Increased significantly,Less than one year,"A friend, family member, or former colleague told me",Important,Build prototypes to explore applying machine learning to new areas,"Laptop + Cloud service (AWS, Azure, GCE ...)",Image data,Most of the time,10GB,"CNNs,Neural Networks,Random Forests,Regression/Logistic Regression","Amazon Web services,Google Cloud Compute,IBM Watson / Waton Analytics,Jupyter notebooks,Microsoft Azure Machine Learning,Python,R,SQL,TensorFlow",,Often,,,,,,Sometimes,,,,,Sometimes,,,,Most of the time,,,,,Sometimes,,,,,,,,,Most of the time,,Most of the time,,,,,,,,,Most of the time,,,,Most of the time,,,,,,"CNNs,Data Visualization,Decision Trees,kNN and Other Clustering,Logistic Regression,Natural Language Processing,Neural Networks,Random Forests,Text Analytics,Time Series Analysis",,,,Often,,,Often,Sometimes,,,,,,Often,,Sometimes,,,Often,Most of the time,,,Most of the time,,,,,,Most of the time,Sometimes,,,,60,15,5,5,15,0,Enough to refine and innovate on the algorithm,"Dirty data,Other",,,,,Most of the time,,,,,,,,,,,,,,,,,Most of the time,76-99% of projects,More internal than external,Standalone Team,facebook analytics,Deciding what is relevant,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Other","Commercial Data Platform,Company Developed Platform,Email",,Git,Sometimes,500000,MXN,Has increased 20% or more,10 - Highly Satisfied,,,,,,,,,,,,,,,,,,
Male,Japan,35,Employed full-time,,,No,Yes,Engineer,Fine,Employed by a company that doesn't perform advanced analytics,TensorFlow,Deep learning,Python,Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),"Arxiv,Blogs,Kaggle,Official documentation,Online courses,Personal Projects,Textbook",Very useful,Somewhat useful,,,,,Very useful,,,Somewhat useful,Very useful,Somewhat useful,,,Somewhat useful,,,,"Data Elixir Newsletter,No Free Hunch Blog",1-2 years,Nice to have,Necessary,Necessary,Unnecessary,Necessary,Nice to have,Nice to have,Necessary,Nice to have,Nice to have,,,,"Coursera,Udacity","Basic laptop (Macbook),Laptop + Cloud service (AWS, Azure, GCE ...)",2 - 10 hours,Github Portfolio,No,Master's degree,Physics,Less than a year,Engineer,"Online courses (coursera, udemy, edx, etc.)",0,80,0,10,10,0,"Computer Vision,Outlier detection (e.g. Fraud detection),Supervised Machine Learning (Tabular Data)","Bayesian Techniques,Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Logistic Regression,Neural Networks - CNNs",High school,Manufacturing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Company's Web site/job listing page,3-5,Very Important,Not important,Somewhat important,Somewhat important,Not important,Very Important,Somewhat important,Somewhat important,Very Important,Somewhat important,Very Important,Not important,Not important,Somewhat important,Very Important,Somewhat important
Male,United States,43,Employed full-time,,,Yes,,Data Scientist,Poorly,Employed by professional services/consulting firm,TensorFlow,Deep learning,R,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),GitHub,Google Search","Conferences,Friends network,Kaggle,Online courses,Stack Overflow Q&A,Textbook",,,,,Somewhat useful,Very useful,Somewhat useful,,,,Somewhat useful,,,Very useful,Somewhat useful,,,,"No Free Hunch Blog,R Bloggers Blog Aggregator",,,,,,,,,,,,,,,,,,,,Master's degree,Engineering (non-computer focused),6 to 10 years,"Business Analyst,Data Analyst,Data Miner,Data Scientist",Self-taught,75,0,25,0,0,0,"Outlier detection (e.g. Fraud detection),Supervised Machine Learning (Tabular Data),Survival Analysis,Unsupervised Learning","Decision Trees - Random Forests,Ensemble Methods,Logistic Regression",A professional degree,Other,"10,000 or more employees",Stayed the same,6-10 years,"A friend, family member, or former colleague told me",Very important,Analyze and understand data to influence product or business decisions,"Laptop + Cloud service (AWS, Azure, GCE ...)","Relational data,Other",,100GB,"Decision Trees,Ensemble Methods,Random Forests","Amazon Web services,Hadoop/Hive/Pig,Jupyter notebooks,Python,R,SAS Base,Unix shell / awk",,Often,,,,,,,Sometimes,,,,,,,,Sometimes,,,,,,,,,,,,,,Sometimes,,Most of the time,,,,,Rarely,,,,,,,,,,Most of the time,,,,"Association Rules,Cross-Validation,Data Visualization,Decision Trees,Ensemble Methods,Lift Analysis,Logistic Regression,Random Forests,Text Analytics,Time Series Analysis",,Sometimes,,,,Sometimes,Sometimes,Sometimes,Sometimes,,,,,,Sometimes,Sometimes,,,,,,,Sometimes,,,,,,Sometimes,Sometimes,,,,50,10,0,20,20,0,Enough to explain the algorithm to someone non-technical,"Difficulties in deployment/scoring,Dirty data,Limitations of tools,Need to coordinate with IT,Team using multiple ad-hoc development environments such as Python/R/Java/etc.",,,,Sometimes,Sometimes,,,,,,,,Sometimes,,Sometimes,,,,Sometimes,,,,100% of projects,Approximately half internal and half external,Other,,,"Column-oriented relational (e.g. KDB/MariaDB),Document-oriented (e.g. MongoDB/Elasticsearch),Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Graph (e.g. GraphBase/Neo4j),Key-value store (e.g. Redis/Riak),Other tabular (e.g. Cassandra/BigTable/BigQuery/Redshift),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)",Other,,Git,Sometimes,165000,USD,Has increased between 6% and 19%,5,,,,,,,,,,,,,,,,,,
